"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"HDFC","W3","23-Apr-2021","        769.00","        762.90","        769.80","        743.40","        764.95","        765.00","        762.80","      25800","            19680150.00","         35","      17400","         67.44"
"HDFC","EQ","26-Apr-2021","       2497.35","       2500.00","       2534.10","       2483.20","       2502.00","       2509.80","       2508.07","    3916088","          9821804816.20","     121028","    2440395","         62.32"
"HDFC","W3","26-Apr-2021","        765.00","        780.00","        780.00","        762.55","        767.95","        767.95","        767.46","      20400","            15656130.00","         34","      12000","         58.82"
"HDFC","EQ","27-Apr-2021","       2509.80","       2494.15","       2526.80","       2486.25","       2514.00","       2518.40","       2509.18","    2040799","          5120729690.00","     102250","    1040749","         51.00"
"HDFC","W3","27-Apr-2021","        767.95","        766.00","        773.00","        760.00","        762.00","        763.75","        764.29","      25800","            19718640.00","         42","      19200","         74.42"
"HDFC","EQ","28-Apr-2021","       2518.40","       2516.10","       2609.00","       2508.30","       2575.00","       2577.00","       2574.21","    3407461","          8771527415.55","     117425","    1815110","         53.27"
"HDFC","W3","28-Apr-2021","        763.75","        778.00","        798.00","        770.05","        777.00","        778.50","        779.54","      56400","            43966200.00","         89","      49800","         88.30"
"HDFC","EQ","29-Apr-2021","       2577.00","       2590.90","       2628.00","       2533.00","       2539.70","       2538.85","       2569.65","    3005468","          7722995107.85","     132826","    1472924","         49.01"
"HDFC","W3","29-Apr-2021","        778.50","        819.95","        819.95","        767.00","        767.00","        769.10","        789.34","      24000","            18944220.00","         40","      14400","         60.00"
"HDFC","EQ","30-Apr-2021","       2538.85","       2503.10","       2525.00","       2411.10","       2433.25","       2420.10","       2445.94","    6024595","         14735807391.10","     224454","    3839105","         63.72"
"HDFC","W3","30-Apr-2021","        769.10","        740.00","        750.00","        726.00","        741.00","        736.10","        735.82","      59400","            43707540.00","         98","      42000","         70.71"
"HDFC","EQ","03-May-2021","       2420.10","       2365.00","       2432.95","       2365.00","       2423.80","       2418.50","       2401.40","    2984938","          7168042527.55","     144750","    1437363","         48.15"
"HDFC","W3","03-May-2021","        736.10","        715.00","        745.00","        706.10","        745.00","        744.25","        724.65","      28200","            20435040.00","         46","      18600","         65.96"
"HDFC","EQ","04-May-2021","       2418.50","       2420.00","       2435.00","       2373.60","       2377.00","       2377.20","       2401.21","    3135834","          7529786775.90","     161798","    1714470","         54.67"
"HDFC","W3","04-May-2021","        744.25","        726.25","        732.50","        710.00","        722.00","        721.50","        726.22","      17400","            12636300.00","         29","      11400","         65.52"
"HDFC","EQ","05-May-2021","       2377.20","       2392.00","       2403.00","       2354.00","       2384.25","       2377.60","       2376.82","    3458463","          8220152460.40","     126211","    1961228","         56.71"
"HDFC","W3","05-May-2021","        721.50","        725.00","        727.00","        715.15","        725.00","        724.20","        723.54","      25800","            18667350.00","         42","      19800","         76.74"
"HDFC","EQ","06-May-2021","       2377.60","       2397.30","       2435.00","       2382.00","       2428.00","       2430.10","       2416.49","    2401866","          5804094932.90","      97225","    1203739","         50.12"
"HDFC","W3","06-May-2021","        724.20","        730.00","        734.90","        725.00","        734.00","        734.00","        728.52","      12600","             9179340.00","         20","      10200","         80.95"
"HDFC","EQ","07-May-2021","       2430.10","       2454.70","       2507.30","       2438.40","       2491.35","       2496.75","       2471.14","    4829852","         11935242398.75","     183239","    1942524","         40.22"
"HDFC","W3","07-May-2021","        734.00","        740.00","        760.00","        732.05","        754.00","        757.10","        748.46","      28800","            21555600.00","         47","      21600","         75.00"
"HDFC","EQ","10-May-2021","       2496.75","       2515.10","       2563.70","       2515.10","       2529.00","       2531.35","       2541.34","    4289915","         10902145861.90","     154774","    2412843","         56.24"
"HDFC","W3","10-May-2021","        757.10","        789.80","        790.05","        766.10","        785.00","        786.30","        787.30","     100800","            79359750.00","        161","      82800","         82.14"
"HDFC","EQ","11-May-2021","       2531.35","       2489.35","       2502.00","       2447.60","       2460.00","       2464.20","       2468.83","    3728419","          9204828668.35","     279026","    2401207","         64.40"
"HDFC","W3","11-May-2021","        786.30","        745.00","        770.00","        745.00","        770.00","        765.75","        759.10","      49200","            37347720.00","         81","      36000","         73.17"
"HDFC","EQ","12-May-2021","       2464.20","       2448.00","       2448.00","       2407.50","       2441.00","       2438.70","       2426.20","    3168128","          7686518856.50","     210388","    1611593","         50.87"
"HDFC","W3","12-May-2021","        765.75","        746.10","        769.95","        740.60","        769.95","        767.80","        754.36","      34200","            25799280.00","         57","      19800","         57.89"
"HDFC","EQ","14-May-2021","       2438.70","       2438.70","       2443.95","       2402.10","       2422.70","       2422.00","       2420.55","    2254726","          5457669634.85","     105488","    1269111","         56.29"
"HDFC","W3","14-May-2021","        767.80","        757.50","        766.00","        742.00","        745.00","        745.00","        751.21","      49800","            37410420.00","         73","      28800","         57.83"
